wallet_id,pool_id,reason,metric,value,threshold
0x8afb85e94953c869f6652bc69f0e4c4bab0b9677,,Empty token symbols,token_symbols,0.0,1.0
0x54d0d8b23fab00b906f6db7eb839e4f5273818fa,,Empty token symbols,token_symbols,0.0,1.0
0xe1c63918959e2c8b7f6ad83b02c7ab94dad28eb0,,Empty token symbols,token_symbols,0.0,1.0
0x1de8933644884bdde909e71efd367b2fdc4fbd87,,Empty token symbols,token_symbols,0.0,1.0
0x20af8091fb89830620267e589ef4939ead462d24,,Empty token symbols,token_symbols,0.0,1.0
0xea1c69256d8d61c9ad7336ebe66103ff7960c9f3,,Empty token symbols,token_symbols,0.0,1.0
0xe0af86eb0616f1a754acbc1d8d2613716843a7fc,,Empty token symbols,token_symbols,0.0,1.0
0xd458cb00aa70b4664177f9657e3f9a1021656219,,Empty token symbols,token_symbols,0.0,1.0
0x61cbce9fca24ce58776d09d4716e12ddb907fb78,,Empty token symbols,token_symbols,0.0,1.0
0x68298729d02b72be666719e824d936b57e618c7c,,Empty token symbols,token_symbols,0.0,1.0
0x91d83e20d393210ba7a74851d23320ca9c29899f,,Empty token symbols,token_symbols,0.0,1.0
0x185d67a4d131cf7306913676b7b705ca33324bb7,,Empty token symbols,token_symbols,0.0,1.0
0xa2c356c42317f714229adde2a725c11ba4137b84,,Empty token symbols,token_symbols,0.0,1.0
0x88486a859ec4abef009a7885ab1e58e41419fe67,,Empty token symbols,token_symbols,0.0,1.0
0x0c32000a6aac193a0c49dd8643bb412c8e8f8c33,,Empty token symbols,token_symbols,0.0,1.0
0x143ed875d0083b6cd0cb3a7984cb256d15c5cc35,,Empty token symbols,token_symbols,0.0,1.0
0xf99fb5b2c8628c2d168ccecb2be869407bae3208,,Empty token symbols,token_symbols,0.0,1.0
0x3d8b24471d12051d7c98f72b17bf8267e90237f5,,Empty token symbols,token_symbols,0.0,1.0
0xcb7827cff7b6cfa3a3e466697953c777e087edc1,,Empty token symbols,token_symbols,0.0,1.0
0xd07192b3a862bdc9b186b0cb5968c4343c0912ee,,Empty token symbols,token_symbols,0.0,1.0
0xcf2a8fb9836aec8889694b194da0d5d433752863,,Empty token symbols,token_symbols,0.0,1.0
0xd93de75d75f39b23fee063acf045574029b68a22,,Empty token symbols,token_symbols,0.0,1.0
0x28e41705385d0224922f1cc0618c3c0a0a66a79d,,Empty token symbols,token_symbols,0.0,1.0
0x1a4904ea34a89667c7fe53caa9a36ce133c34993,,Empty token symbols,token_symbols,0.0,1.0
0xa8f620ef494df0ce8bcfbfebb3b1df07574dac24,,Empty token symbols,token_symbols,0.0,1.0
0xb45a212938a8d496df3dafd665895b79f8f083e3,,Empty token symbols,token_symbols,0.0,1.0
0xbf9af456c711f40a3189c2ec4496b42a9f238e75,,Empty token symbols,token_symbols,0.0,1.0
0xf2e20b3e5acb8efee0ef05c11e715d865a1f8b9f,,Empty token symbols,token_symbols,0.0,1.0
0xd22613ea717fa3bc9c1e4ff2f11d8301d78e5fdb,,Empty token symbols,token_symbols,0.0,1.0
0x3c9f9de4ee2e7d61312c666afbb2092e01ccc95e,,Empty token symbols,token_symbols,0.0,1.0
0x6b345f1ef04a9041c57176cc5fe093cab97a94c6,,Empty token symbols,token_symbols,0.0,1.0
0x3e27cc47de13a58c440adacf740dea505f87f378,,Empty token symbols,token_symbols,0.0,1.0
0xe8cdd22b94169ebf8ada73226566415d0719977a,,Empty token symbols,token_symbols,0.0,1.0
0xa8baf289a9df66cef7fe0de5426535acab09ff30,,Empty token symbols,token_symbols,0.0,1.0
0xb6926e63e345c431303d0b4f371906189fe63018,,Empty token symbols,token_symbols,0.0,1.0
0xb4ee2d9384937c95158ce6cc1f181e11b8ec215e,,Empty token symbols,token_symbols,0.0,1.0
0xb78b77656cfb6187dea528520b3850e5567aae80,,Empty token symbols,token_symbols,0.0,1.0
0x00000000002108f4085d2fd429669ce8f9851241,,Empty token symbols,token_symbols,0.0,1.0
0xbd3da8ed7166c34f112be68bd70226b350c5c5dd,,Empty token symbols,token_symbols,0.0,1.0
0x3c1cb7d4c0ce0dc72edc7ea06acc866e62a8f1d8,,Empty token symbols,token_symbols,0.0,1.0
0x36fb3c8d2174285888a97c6f398a8ba91673eee4,,Empty token symbols,token_symbols,0.0,1.0
0xb71579d35630d09bb48e12f3c3c71db40dc6d244,,Empty token symbols,token_symbols,0.0,1.0
0xca608a2692a4e83b0230ee04b698d2ac79eaf3bb,,Empty token symbols,token_symbols,0.0,1.0
0xbe7e041e1498b297b61d1889577c5ec160c79b8f,,Empty token symbols,token_symbols,0.0,1.0
0xde53532d14a0699d5fbf6fdd260a24de410d8d55,,Empty token symbols,token_symbols,0.0,1.0
0x2bea86656b5938414bf75414e893489bc382e455,,Empty token symbols,token_symbols,0.0,1.0
0x90599e72d3022871f3e5517d17511797bb57b0e3,,Empty token symbols,token_symbols,0.0,1.0
0x5cf1470f633ab3f8cd494634f658f29183190e14,,Empty token symbols,token_symbols,0.0,1.0
0x7d6d6c91134aa1bd12dcc43309b92235f62263fd,,Empty token symbols,token_symbols,0.0,1.0
0xad7dcf9e911e8baa87d049c5a551a4153b4c4755,,Empty token symbols,token_symbols,0.0,1.0
0x46c037be55c4cb5f2ace58a2dde69be0248eba84,,Empty token symbols,token_symbols,0.0,1.0
0x2fa4c6dcf565c461f3224627ef3bf79c90dc5f16,,Empty token symbols,token_symbols,0.0,1.0
0xfd65c11c8e7dbbca7c9f2b9c3aaafc9fce43f380,,Empty token symbols,token_symbols,0.0,1.0
0xf3e38aa006bd3e3968c4f223e104b483b022d473,,Empty token symbols,token_symbols,0.0,1.0
0x0e8ef037bfc0cf5b28d77438c929b3d39e311e2b,,Empty token symbols,token_symbols,0.0,1.0
0xf6f26015f0760f7a4b7f93e765bc48883daf79a5,,Empty token symbols,token_symbols,0.0,1.0
0xc6219b711d82e492bdcccbbbe1a96a6e8443f920,,Empty token symbols,token_symbols,0.0,1.0
0xe55232ec7e85ea1db7bf6df781975df04b7d659e,,Empty token symbols,token_symbols,0.0,1.0
0x2ff3530fac618e8e81d63fb766333db483df84bb,,Empty token symbols,token_symbols,0.0,1.0
0x7af3e255a4e2e09be992b0dff3bef2fb143dc3cd,,Empty token symbols,token_symbols,0.0,1.0
0xec08867a12546ccf53b32efb8c23bb26be0c04f1,,Empty token symbols,token_symbols,0.0,1.0
0x71de53703d25f3cd08f52a7f788000124f25f9e3,,Empty token symbols,token_symbols,0.0,1.0
0xea1839230586bcbebf571612ee1959c6e9d9d92f,,Empty token symbols,token_symbols,0.0,1.0
0xfbd3fc1d97c59d0a3e3d670793cceea339317d5a,,Empty token symbols,token_symbols,0.0,1.0
0xf1f6703678c93e859dd3b3bb245c9d3738e1f3a9,,Empty token symbols,token_symbols,0.0,1.0
0xd1aaf975f5cdad75fe4346b9be355474528da7c4,,Empty token symbols,token_symbols,0.0,1.0
0x812a70cd464fa216dada00b3557fee7c87bb24e5,,Empty token symbols,token_symbols,0.0,1.0
0xe47e82fe83334141033c862e965cb43467583a3a,,Empty token symbols,token_symbols,0.0,1.0
0x0f109e11b76e83f8a984c9d80d379fc806fa2b65,,Empty token symbols,token_symbols,0.0,1.0
0x0195188c4013ae5febe6705100b8c97b7894f5de,,Empty token symbols,token_symbols,0.0,1.0
0x025b5d4ae6d3888ce477c8de7133b5f650c87a8a,,Empty token symbols,token_symbols,0.0,1.0
0x6bd3df2b7b22ee83831e504b5357be3f552fc52b,,Empty token symbols,token_symbols,0.0,1.0
0x7d8d4ffd83603767f0b1147b7418d87f9a2e1218,,Empty token symbols,token_symbols,0.0,1.0
0xd2941cff734996ebef2ec4d516a12e4c86a208fc,,Empty token symbols,token_symbols,0.0,1.0
0xd28ae75814c16ff36719ea826ed3a136c7f9bbe5,,Empty token symbols,token_symbols,0.0,1.0
0xbbd6f55cfdb6ea406d46eb1e97a94d86ef0ba2bb,,Empty token symbols,token_symbols,0.0,1.0
0x838a1b04adadf66b4313f1b8009632d3e8213ceb,,Empty token symbols,token_symbols,0.0,1.0
0x06d1bd45caaa2881abb78c8111541bd0b192abc6,,Empty token symbols,token_symbols,0.0,1.0
0xb920040e744ea643690a0258232ba45528f252c6,,Empty token symbols,token_symbols,0.0,1.0
0x459cca869a98d9853260e7893f3fe39a7caa49d8,,Empty token symbols,token_symbols,0.0,1.0
0xeab87e29ba6f88a6256410631e977e80f4f17486,,Empty token symbols,token_symbols,0.0,1.0
0xc7587034a102d47ac7837e574ffe0f856b9270a7,,Empty token symbols,token_symbols,0.0,1.0
0x044f0fb992da85df6c991048e34511c225c75224,,Empty token symbols,token_symbols,0.0,1.0
0x770a16ebe4fc761d79b552605e15a9e9f27100c3,,Empty token symbols,token_symbols,0.0,1.0
0x2d7f2227fc9d31f419dd7f6fe57edba2cafde75c,,Empty token symbols,token_symbols,0.0,1.0
0xbf815b3268ef678c79f34c0f6ea74e5d8db0aefa,,Empty token symbols,token_symbols,0.0,1.0
0x9461906526fe32e967c629a0357b270d6c48b2cd,,Empty token symbols,token_symbols,0.0,1.0
0x4f900d9561bc2f7b4a546f7ca7522d473ac5e670,,Empty token symbols,token_symbols,0.0,1.0
0xc01a24fe7649bd93d0b875b8d93fcd067dd0354d,,Empty token symbols,token_symbols,0.0,1.0
0x9cd462ff0184cf60287468f0cac3fefe3353717f,,Empty token symbols,token_symbols,0.0,1.0
0x474a3a61c218ed7fe2fec9e6685a93adf67b7f90,,Empty token symbols,token_symbols,0.0,1.0
0xf82803ec6dc4931da33d41dd1bc7728ad0511cda,,Empty token symbols,token_symbols,0.0,1.0
0x9c8ef3ce07a859d4280c21a9bf38e0b251e92335,,Empty token symbols,token_symbols,0.0,1.0
0x530eaaebcf345cf404d6c724a49c2ccc305a7384,,Empty token symbols,token_symbols,0.0,1.0
0x6967d7acd1ec5f210e9590666498e0cc5d13a843,,Empty token symbols,token_symbols,0.0,1.0
0x44bb0d99b3aa3c215cea76763e426f1595271c08,,Empty token symbols,token_symbols,0.0,1.0
0x883099c977b8c32164d04999ef6e235b1f9ffc35,,Empty token symbols,token_symbols,0.0,1.0
0x4d612fcbdfea9ad0ed71736c42a2b505374a999d,,Empty token symbols,token_symbols,0.0,1.0
0x7af1777394c0a6a4daf34f5c720d1c8a4a9b877a,,Empty token symbols,token_symbols,0.0,1.0
0x43986d09a58e8e43c7e81870c1f16eb9640985c7,,Empty token symbols,token_symbols,0.0,1.0
0x63a56ccb802cb6193e819bf5f37876e7345fece9,,Empty token symbols,token_symbols,0.0,1.0
0x632d0f4d69d688c91816c04904408f1125503749,,Empty token symbols,token_symbols,0.0,1.0
0x433aeb2669b0edd9f0b8417fd57dd8c2a2ee9a39,,Empty token symbols,token_symbols,0.0,1.0
0xb32fa56069363dfaca6056b35a4331445be21767,,Empty token symbols,token_symbols,0.0,1.0
0x1f184a71deb99f978ccaa2d3f847efabbb5c4ad4,,Empty token symbols,token_symbols,0.0,1.0
0x233cb9d89e25eec4cb4ee7b406a4fc515f8c6bfe,,Empty token symbols,token_symbols,0.0,1.0
0xbb8772b75e93204de7462f19100f7e17c43b263d,,Empty token symbols,token_symbols,0.0,1.0
0xe4c3129a9f6e60851ffa3114ae66f4f79e83b972,,Empty token symbols,token_symbols,0.0,1.0
0x9f36d4ab07f5709a11c6483cb8490128a04382dc,,Empty token symbols,token_symbols,0.0,1.0
0x67baa598370a6ee40e4b2b1b8aeb8eb5bdc311db,,Empty token symbols,token_symbols,0.0,1.0
0x38463be772e111dd659c8f04f6726f633e46ad11,,Empty token symbols,token_symbols,0.0,1.0
0x0506e9ecffa833b5497e6e001da3309055a4c80c,,Empty token symbols,token_symbols,0.0,1.0
0xdca19678c1018410a8c0365c6a8cda2192e596e3,,Empty token symbols,token_symbols,0.0,1.0
0x990e793d2980b641140aacf26663f94a69b73142,,Empty token symbols,token_symbols,0.0,1.0
0xb8563e99cc1b97f0da2db5c479ee27eef3987630,,Empty token symbols,token_symbols,0.0,1.0
0x7f6588f4c9bac923246a369c86b096d6190dd7ab,,Empty token symbols,token_symbols,0.0,1.0
0x67d0cf0b68d344ad2daa26c6aa298deae6af9190,,Empty token symbols,token_symbols,0.0,1.0
0x193b9c3da25fb4ba07f5197e4cf2401ad4d47500,,Empty token symbols,token_symbols,0.0,1.0
0x52e8d69ea69593056d983f5a648f40942fd19a21,,Empty token symbols,token_symbols,0.0,1.0
0x362ca9c9f0fa1291183e7ec58aee219bc1626303,,Empty token symbols,token_symbols,0.0,1.0
0x816c38cf56d0703e673949528d8a1b103b3894fc,,Empty token symbols,token_symbols,0.0,1.0
0x2db0aafb3327ae13bf8a8bc087ebe8c5c2def1a7,,Empty token symbols,token_symbols,0.0,1.0
0x165741f1630a4778a0cb686ce64c1ab406b20f81,,Empty token symbols,token_symbols,0.0,1.0
0x387163f887662772a1d1c0ae805ba1c733efc123,,Empty token symbols,token_symbols,0.0,1.0
0x0202ed9ff0d505f9b064a610199a001cef9977bd,,Empty token symbols,token_symbols,0.0,1.0
0x08443637a3514ba934d717f201376999c6d20eb2,,Empty token symbols,token_symbols,0.0,1.0
0xabfbf230cf40b623ee35c546a73050e28ca2fe0f,,Empty token symbols,token_symbols,0.0,1.0
0xb2901857fd4725ea1949954551aba4e46644761b,,Empty token symbols,token_symbols,0.0,1.0
0xc5372a76837b1a75c1cf6b3ac46c15e820356a62,,Empty token symbols,token_symbols,0.0,1.0
0x38d4c0f55ba5c4fd9235944ce36074d121b60fc0,,Empty token symbols,token_symbols,0.0,1.0
0x9a1e0c819f4e6608082cc28d515648edab043b85,,Empty token symbols,token_symbols,0.0,1.0
0x2b4accb63ff35c0ecf18aae18f1d9765c4e3ddf0,,Empty token symbols,token_symbols,0.0,1.0
0x15214c5c033b73ea793e4abfae199074bf7ef09d,,Empty token symbols,token_symbols,0.0,1.0
0xd9d13ca52a3c4d5999621da9c325585e252a9a33,,Empty token symbols,token_symbols,0.0,1.0
0xe3744efe95c8830c46c263eca912844b8ac58ff5,,Empty token symbols,token_symbols,0.0,1.0
0x3ec8b8b544faf5fe801bf11863d33da55943b46b,,Empty token symbols,token_symbols,0.0,1.0
0x88233d0fd7a6a9c5337852413ffefad7f2c16e53,,Empty token symbols,token_symbols,0.0,1.0
0x606d2c436a07be40c276a6176bb1376c34e49ee9,,Empty token symbols,token_symbols,0.0,1.0
0x516d3c66e285c724be92e1679fdd38c844562201,,Empty token symbols,token_symbols,0.0,1.0
0x8658c5c6f8670fc9ab8bf289eca252d39e4edb51,,Empty token symbols,token_symbols,0.0,1.0
0x14b73a81a507af5019c0a4526a79ccbb71fb31be,,Empty token symbols,token_symbols,0.0,1.0
0xa0e21a904a8046d02a6a85547e02854d66afffa2,,Empty token symbols,token_symbols,0.0,1.0
0xd5c87f7a53e8de4d24d6b229e3a6766730f6070a,,Empty token symbols,token_symbols,0.0,1.0
0x52dafe7f0d91858f06adba08631f702168096384,,Empty token symbols,token_symbols,0.0,1.0
0x39da1a1be26bf65aee3dd19e444e6ebc8f19c1f4,,Empty token symbols,token_symbols,0.0,1.0
0x5a6b2c1c9a1d4a1c1126962bd5c8dd93271da4f0,,Empty token symbols,token_symbols,0.0,1.0
0xaa4d88e1a8c32a00efe9d5996ee8f918203b4fd4,,Empty token symbols,token_symbols,0.0,1.0
0x9c1012c06e28ee37721b3786ea1aa40e67b1aad5,,Empty token symbols,token_symbols,0.0,1.0
0x97ef335c9c649ce9140d9a20954d2d5b3d71ede3,,Empty token symbols,token_symbols,0.0,1.0
0x7bdc044afd5571896e4c29753456c7e5c059d3ca,,Empty token symbols,token_symbols,0.0,1.0
0x57ed4352d28fd437e86fc9bd54ba13594f9d75c5,,Empty token symbols,token_symbols,0.0,1.0
0x0d572007bd19366618dc078c0aa47f6aec85e696,,Empty token symbols,token_symbols,0.0,1.0
0x2357be28622e8c611c9a4bb9415c8a839627ba6f,,Empty token symbols,token_symbols,0.0,1.0
0x265b026d0e79a5207c427b0fb0f392fc042980d0,,Empty token symbols,token_symbols,0.0,1.0
0x7b40d5c17aab371a6ed5ac622ea232b590f2a31b,,Empty token symbols,token_symbols,0.0,1.0
0x8888c67239a1123f80a7956ce16559661bf0151b,,Empty token symbols,token_symbols,0.0,1.0
0xdbfe9b39e1f0de4c2eccc1a485b6ff787dfa95c8,,Empty token symbols,token_symbols,0.0,1.0
0x18b8b96bd0ec39e05d36c93520f0f78adf0d252b,,Empty token symbols,token_symbols,0.0,1.0
0x0776cd6cd854e984ca560fb2a9d4d8a925aa7f3a,,Empty token symbols,token_symbols,0.0,1.0
0x5b5031c5251a216daefbbd170777d0878bc5e4ef,,Empty token symbols,token_symbols,0.0,1.0
0x31bceff134cf62393112efb6dad8ddbc3fec2fb0,,Empty token symbols,token_symbols,0.0,1.0
0xe1c06bf6ac52d00ab6edd332b52319113e17d486,,Empty token symbols,token_symbols,0.0,1.0
0x856e151adfe04c7a201b58f6024e5ed742a3d639,,Empty token symbols,token_symbols,0.0,1.0
0xd50f649a2c9fd7ae88c223da80e985d71de45593,,Empty token symbols,token_symbols,0.0,1.0
0x035ffde3aa268d0b3dc5bf37b3a3fdabf416d8b8,,Empty token symbols,token_symbols,0.0,1.0
0x349a706fa145fdf106b451d86d1c41af9c9d93f8,,Empty token symbols,token_symbols,0.0,1.0
0x3bb152e1758659663d6ae8377d054be015e191f3,,Empty token symbols,token_symbols,0.0,1.0
0x6998fe700015f04fb192f46ec1dcb59320334f4b,,Empty token symbols,token_symbols,0.0,1.0
0x00ee324a72178c99556a0596da7eca1bc9d11f76,,Empty token symbols,token_symbols,0.0,1.0
0xd97c9c247225b5cc546ea67fb7b0dee936c94143,,Empty token symbols,token_symbols,0.0,1.0
0xcbfc5fbc56ec5a04677eb766ebe76a9013e042d7,,Empty token symbols,token_symbols,0.0,1.0
0x381c57356b68fa4ccfb9804003034b0477cf56dc,,Empty token symbols,token_symbols,0.0,1.0
0xab3b7236c0b512624caccd17c2c1db7b434d8da5,,Empty token symbols,token_symbols,0.0,1.0
0x5d54928a125db34dfc4708a3be34f79af41bfb3b,,Empty token symbols,token_symbols,0.0,1.0
0xcb92c0bd997bc677f6ef87235593d165f4248e41,,Empty token symbols,token_symbols,0.0,1.0
0x47dab0bd5b0d448f50ffd024c451e92e4a790687,,Empty token symbols,token_symbols,0.0,1.0
0xe9c306721a8a5dc1f08f8faeb56ff3c4cb19eb11,,Empty token symbols,token_symbols,0.0,1.0
0xa2268834d7760e35348068555b6399a11a030d66,,Empty token symbols,token_symbols,0.0,1.0
0xb4f55bf507c2d585ae295c249b1cdf963c5eec68,,Empty token symbols,token_symbols,0.0,1.0
0x499691419e78e9437eb9ef44fd60d60ff446b657,,Empty token symbols,token_symbols,0.0,1.0
0x5f876123ed1459ceacd62d5cc1d64323029b4a60,,Empty token symbols,token_symbols,0.0,1.0
0x40534e513df8277870b81e97b5107b3f39de4f15,,Empty token symbols,token_symbols,0.0,1.0
0xdc61917f104bcc6b963fc5cdfe41b13ca6b7246d,,Empty token symbols,token_symbols,0.0,1.0
0x0e2130d21f9f1b620207750a59d700f5087ce8ba,,Empty token symbols,token_symbols,0.0,1.0
0x7556205fd179f0f7b40bf0991f36cba02c9cc34c,,Empty token symbols,token_symbols,0.0,1.0
0xc3e24daa0395b76f1a00a82b986086d7fe2143ec,,Empty token symbols,token_symbols,0.0,1.0
0x56fd4d91163e6a9c7856b0a9fe46d8d5a7401624,,Empty token symbols,token_symbols,0.0,1.0
0x54974086b845604e5dbdaced04225f1c23b7e687,,Empty token symbols,token_symbols,0.0,1.0
0x6d4c4ad3ee7fcfe7b5ddf615a66319275440208c,,Empty token symbols,token_symbols,0.0,1.0
0x040605d81e5c5f1da4b76dcef992c7d03742063f,,Empty token symbols,token_symbols,0.0,1.0
0xc64e0071c4bb057662336f5d5c02d5d86d7641f2,,Empty token symbols,token_symbols,0.0,1.0
0xf09eb20f1ef754ec300bd93de35c8097a47b5dd8,,Empty token symbols,token_symbols,0.0,1.0
0xac99263435cb004fa5f4424137f111b2224a62a0,,Empty token symbols,token_symbols,0.0,1.0
0x26bdf0303097a1d1a0b55c05902631b13bf433c0,,Empty token symbols,token_symbols,0.0,1.0
0x7cf196415cdd1ef08ca2358a8282d33ba089b9f3,,Empty token symbols,token_symbols,0.0,1.0
0x5152e139650e063faf6313c7b9997b503ad804a4,,Empty token symbols,token_symbols,0.0,1.0
0xd1f4e4a50b108efd5e2b5b44839254c69ca843dd,,Empty token symbols,token_symbols,0.0,1.0
0x7b437efa897fe374a7debc87e6c9c481990a017f,,Empty token symbols,token_symbols,0.0,1.0
0x6ed29609ddeadc9d314ecf2dbc935426caf9928e,,Empty token symbols,token_symbols,0.0,1.0
0x91d04f74293e14f5f8fa171e71e9bec68c95172a,,Empty token symbols,token_symbols,0.0,1.0
0xd4c8ae4747926c3b09b3a9b83071d94fa6e2c740,,Empty token symbols,token_symbols,0.0,1.0
0x200d3f41e9f6e097b7a8ed6d929a3b80e9a4a3b4,,Empty token symbols,token_symbols,0.0,1.0
0x742b9e34f7d32c45da803bd23d44dc82bd247d25,,Empty token symbols,token_symbols,0.0,1.0
0x3c7c79273709a2f325db9e082bbabd71953923e3,,Empty token symbols,token_symbols,0.0,1.0
0x18075aaf7b7e4c0048a0d15c80ec5c6ef21ae1a0,,Empty token symbols,token_symbols,0.0,1.0
0x46285160140ddcbab05fda1b4f26fe4c120b92c9,,Empty token symbols,token_symbols,0.0,1.0
0x771f8f4091471df2c26fd2dfd541810df6fb6ecc,,Empty token symbols,token_symbols,0.0,1.0
0x591042ac6559c17f64e6b48f63587b82cc93614b,,Empty token symbols,token_symbols,0.0,1.0
0x2020bcc54ad8f147bc671761a9b9e20b035b20fc,,Empty token symbols,token_symbols,0.0,1.0
0x644d33e47ea13b016a35baf6c76f5f41836f11d4,,Empty token symbols,token_symbols,0.0,1.0
0x4ff28ca71a88f7f4924a5bb21dbcf9a7992eb991,,Empty token symbols,token_symbols,0.0,1.0
0x7468f31c0f6106d69fb1e4813ac124e11ef8baf1,,Empty token symbols,token_symbols,0.0,1.0
0xbf4abfa8108e31c9642ebc4b0d406cbe3527b08c,,Empty token symbols,token_symbols,0.0,1.0
0x422716e459ce529dc38f6659edda96b58993356b,,Empty token symbols,token_symbols,0.0,1.0
0xa7df468d24c49f50f7863274ecc1c666364fc9b8,,Empty token symbols,token_symbols,0.0,1.0
0x96a6f1ac446bfd3294e3f3d66b8fcb2a47285ac3,,Empty token symbols,token_symbols,0.0,1.0
0xbeb441f4844797c1c44ca1b4717988cd05ea9be3,,Empty token symbols,token_symbols,0.0,1.0
0x68a86ed6f03c3b926ea38e8866d99b3001e355ed,,Empty token symbols,token_symbols,0.0,1.0
0x0b01256a34e9c6d7512dabdd7d8c03c9a30ee087,,Empty token symbols,token_symbols,0.0,1.0
0x0c5ec665d7a5c257b2c6a2f40403fd2117b90428,,Empty token symbols,token_symbols,0.0,1.0
0xb49d0a00f3665798bc901f66b4ec62c570c926be,,Empty token symbols,token_symbols,0.0,1.0
0xe915a08fe97f90a676fc60d66d20295fb0f10047,,Empty token symbols,token_symbols,0.0,1.0
0x201bc3aad445051bf6a66eab36efa880c6bc37ef,,Empty token symbols,token_symbols,0.0,1.0
0x5fa60dd1d2809604496d3315ab6f878bd59f64d4,,Empty token symbols,token_symbols,0.0,1.0
0x9dde067d31adb5721b5c6a562f4888de197cfd00,,Empty token symbols,token_symbols,0.0,1.0
0x0fa1ddd940750d704c6765ff419b7ff3eb1aac19,,Empty token symbols,token_symbols,0.0,1.0
0xa6c222852938571b4318da751949f8d0a3d4066b,,Empty token symbols,token_symbols,0.0,1.0
0x790283dcd3e1db6349379fe3c554d76276dfd87d,,Empty token symbols,token_symbols,0.0,1.0
0x9921b3f98a52c3af5089d8a8173d1d66742ba9de,,Empty token symbols,token_symbols,0.0,1.0
0x0bd274c3f83e5bb529115a4fd1d05074cceb12a8,,Empty token symbols,token_symbols,0.0,1.0
0x3dd6f0be38c3633be577466c0c6e00f66c2591e0,,Empty token symbols,token_symbols,0.0,1.0
0x38dbb36943416582e328f8af04f7468af09acf2e,,Empty token symbols,token_symbols,0.0,1.0
0xf95a49c8c8c27d93b47b9cdd117f9bb0293aa4c2,,Empty token symbols,token_symbols,0.0,1.0
0xdf28ad001d147fdf21b63c2eb3bd154f0d87f103,,Empty token symbols,token_symbols,0.0,1.0
0x711aee38b222b5e9989db89669d25786badb89e8,,Empty token symbols,token_symbols,0.0,1.0
0x58f7781c28e6c35a37e0a9577f94ebd797ba8d1c,,Empty token symbols,token_symbols,0.0,1.0
0x64d8b71f06a4bf9deede08d6fe2b3e2ba9995149,,Empty token symbols,token_symbols,0.0,1.0
0x17ab48dda16a93cdd04fc1be183971381f895eb8,,Empty token symbols,token_symbols,0.0,1.0
0xd4293dd3c61f687dff573c1973c66f7fc0624883,,Empty token symbols,token_symbols,0.0,1.0
0xcdcadf2195c1376f59808028ea21630b361ba9b8,,Empty token symbols,token_symbols,0.0,1.0
0x206bcc73a574895754f232f86e3bbfc7b3582c96,,Empty token symbols,token_symbols,0.0,1.0
0x80679ad86015faeb6c76bec5f8eeeec70cf6d290,,Empty token symbols,token_symbols,0.0,1.0
0x0be0ecc301a1c0175f07a66243cff628c24db852,,Empty token symbols,token_symbols,0.0,1.0
0x27d395f3dfd5462663e282212d281f6ceec4f2a5,,Empty token symbols,token_symbols,0.0,1.0
0x08b870ab3b9055185c4b8d0b8e6d5b554ecb8ed3,,Empty token symbols,token_symbols,0.0,1.0
0x93d1e6bd72d68fdd5c286305aab541e219c5da0c,,Empty token symbols,token_symbols,0.0,1.0
0x4796ba17daf93f451af2a30935d3523631a89e19,,Empty token symbols,token_symbols,0.0,1.0
0x19887c33fe5a3307ba3f52027a4d5b3ee5303dad,,Empty token symbols,token_symbols,0.0,1.0
0x6e2ff642d60d1c99811f0a1a39e1b0250c488cce,,Empty token symbols,token_symbols,0.0,1.0
0x3ff4f795f4212f987e73ea5402ecfabedf1d3cc8,,Empty token symbols,token_symbols,0.0,1.0
0xe108f1fa7b8a3c723603e2743a1a1f80cda95de8,,Empty token symbols,token_symbols,0.0,1.0
0x1f58623d192ba22b87374f91e66690a3951e7723,,Empty token symbols,token_symbols,0.0,1.0
0x30cc0f5f6c49457fc9fd1ac3b5149899c3940792,,Empty token symbols,token_symbols,0.0,1.0
0x58071967a168245cbaf2b59c67527e0fdec6f919,,Empty token symbols,token_symbols,0.0,1.0
0x56316006967de3024eb91ad219114c193bdb6a7b,,Empty token symbols,token_symbols,0.0,1.0
0xedbe14eac4579c9532a6ef5da3fa64ba5bd20c37,,Empty token symbols,token_symbols,0.0,1.0
0x90baeeb2280c2363ed1386e8cde7c60fe680309b,,Empty token symbols,token_symbols,0.0,1.0
0xaab927d0b93844bfee1209f0d5b5e51226387548,,Empty token symbols,token_symbols,0.0,1.0
0x22618019fae62c0e3f23a1410ea3f0b6ff7bda44,,Empty token symbols,token_symbols,0.0,1.0
0xb5be86e49194bccf76f2c55c2af047cc3d3dfb24,,Empty token symbols,token_symbols,0.0,1.0
0x158364f943b3db823eef92f31b8434144b07f3ed,,Empty token symbols,token_symbols,0.0,1.0
0xc110d468a567f5543900a11e292c818b380a69b8,,Empty token symbols,token_symbols,0.0,1.0
0xe5bc7212d145fb273ee77b9583864773ea817213,,Empty token symbols,token_symbols,0.0,1.0
0x631157997d4eceee69911ca3d1c544cc756a911d,,Empty token symbols,token_symbols,0.0,1.0
0xa754fd6006002336b49beb6a3a59011de5cb92ba,,Empty token symbols,token_symbols,0.0,1.0
0x63ec7b683192a18a79f7a45a26fb1e5e85247fc3,,Empty token symbols,token_symbols,0.0,1.0
0x7dec67041d5590fbc1ddc8c847d837fb7f8d7c9f,,Empty token symbols,token_symbols,0.0,1.0
